MS SubClass,MS Zoning,Lot Frontage,Lot Area,Alley,Lot Shape,Land Contour,Lot Config,Land Slope,Neighborhood,Condition 1,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Fence,Misc Val,Mo Sold,Yr Sold,Sale Type,Sale Condition,SalePrice,HasPool,HasFire,HasAC,HasFence,HasGarage,AmenitiesCount,Garage Yr Blt_was_missing,Garage Area_was_missing,Garage Cars_was_missing,BsmtFin SF 1_was_missing,BsmtFin SF 2_was_missing,Bsmt Unf SF_was_missing,Total Bsmt SF_was_missing,Bsmt Full Bath_was_missing,Bsmt Half Bath_was_missing,Pool Area_was_missing,Mas Vnr Area_was_missing
20,RL,65.0,6993,NoAlley,3.0,Lvl,Inside,2.0,Sawyer,Feedr,1Fam,1Story,5,7,1961,1994,Gable,HdBoard,Plywood,None,0.0,2.0,2.0,CBlock,3.0,3.0,1.0,4.0,465.0,1.0,0.0,447.0,912.0,2.0,Y,4.0,1236,0,0,1236,0.0,0.0,1,0,3,1,2.0,6,Typ,1,3.0,Attchd,1961.0,1.0,1.0,288.0,3.0,2.0,0,0,0,0,0,0,NoFence,0,6,2006,WD,Normal,135000,0,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0
20,RL,73.0,8760,NoAlley,3.0,Lvl,Inside,2.0,CollgCr,Norm,1Fam,1Story,8,5,2006,2006,Gable,VinylSd,VinylSd,BrkFace,132.0,3.0,2.0,PConc,4.0,3.0,1.0,6.0,36.0,1.0,0.0,1453.0,1489.0,4.0,Y,4.0,1500,0,0,1500,0.0,0.0,2,0,3,1,3.0,7,Typ,1,4.0,Attchd,2005.0,2.0,2.0,674.0,3.0,2.0,144,38,0,0,0,0,NoFence,0,6,2007,WD,Normal,212999,0,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0
20,RL,94.0,13615,NoAlley,2.0,HLS,Corner,1.0,NridgHt,Norm,1Fam,1Story,9,5,2006,2006,Hip,MetalSd,MetalSd,Stone,510.0,4.0,2.0,PConc,5.0,3.0,4.0,1.0,0.0,1.0,0.0,1802.0,1802.0,4.0,Y,4.0,1802,0,0,1802,0.0,0.0,2,1,3,1,4.0,7,Typ,1,4.0,Attchd,2006.0,3.0,3.0,843.0,3.0,2.0,158,105,0,0,0,0,NoFence,0,6,2007,WD,Normal,372000,0,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0
160,FV,24.0,2544,Pave,3.0,Lvl,Inside,2.0,Somerst,Norm,Twnhs,2Story,6,5,2005,2005,Gable,VinylSd,VinylSd,BrkFace,216.0,3.0,2.0,PConc,4.0,3.0,1.0,6.0,376.0,1.0,0.0,224.0,600.0,4.0,Y,4.0,600,636,0,1236,1.0,0.0,2,1,2,1,3.0,4,Typ,0,0.0,Detchd,2005.0,2.0,2.0,480.0,3.0,2.0,0,166,0,0,0,0,NoFence,0,5,2010,WD,Normal,152000,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0
50,RL,50.0,5190,NoAlley,3.0,Lvl,Inside,2.0,Edwards,Norm,1Fam,1.5Fin,7,5,1948,1950,Gable,BrkFace,Plywood,None,0.0,2.0,2.0,CBlock,3.0,3.0,1.0,1.0,0.0,1.0,0.0,570.0,570.0,2.0,Y,4.0,617,462,0,1079,0.0,0.0,1,0,2,1,2.0,5,Typ,1,4.0,Attchd,1948.0,1.0,1.0,249.0,3.0,2.0,135,0,0,0,0,0,NoFence,0,1,2008,WD,Normal,125600,0,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0
60,RL,63.0,12292,NoAlley,2.0,HLS,CulDSac,2.0,StoneBr,Norm,1Fam,2Story,9,5,2006,2006,Hip,VinylSd,VinylSd,BrkFace,184.0,3.0,2.0,PConc,5.0,4.0,4.0,6.0,205.0,1.0,0.0,889.0,1094.0,4.0,Y,4.0,1102,1371,0,2473,0.0,0.0,2,1,4,1,3.0,11,Typ,1,4.0,BuiltIn,2006.0,3.0,3.0,675.0,3.0,2.0,246,39,0,0,0,0,NoFence,0,7,2006,New,Partial,356383,0,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0
20,RL,73.0,9855,NoAlley,3.0,Lvl,Corner,2.0,Edwards,Norm,1Fam,1Story,6,5,1956,1956,Hip,Wd Sdng,Wd Sdng,None,0.0,2.0,2.0,CBlock,3.0,3.0,1.0,1.0,0.0,1.0,0.0,1436.0,1436.0,1.0,Y,4.0,1689,0,0,1689,0.0,0.0,1,0,3,1,2.0,7,Typ,1,4.0,Attchd,1956.0,1.0,2.0,480.0,3.0,2.0,0,0,0,0,0,0,MnPrv,0,11,2009,COD,Normal,127500,0,1,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0
20,RL,70.0,16269,NoAlley,2.0,Lvl,CulDSac,2.0,CollgCr,Norm,1Fam,1Story,5,5,1978,1978,Gable,MetalSd,MetalSd,BrkFace,76.0,2.0,2.0,BrkTil,4.0,3.0,3.0,6.0,625.0,1.0,0.0,282.0,907.0,2.0,Y,4.0,907,0,0,907,0.0,0.0,1,0,3,1,2.0,5,Typ,0,0.0,Attchd,1978.0,1.0,1.0,343.0,3.0,2.0,72,0,0,0,0,0,MnPrv,0,7,2009,WD,Normal,140000,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0
20,RL,50.0,5500,NoAlley,3.0,Lvl,Inside,2.0,SWISU,Norm,1Fam,1Story,7,5,2004,2004,Shed,VinylSd,VinylSd,None,0.0,2.0,2.0,PConc,4.0,4.0,2.0,6.0,510.0,2.0,373.0,190.0,1073.0,4.0,Y,4.0,1073,0,0,1073,1.0,0.0,2,0,2,1,2.0,4,Typ,0,0.0,Detchd,2004.0,1.0,1.0,246.0,3.0,2.0,0,120,0,0,0,0,NoFence,0,5,2006,WD,Normal,157000,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0
20,RL,70.0,8251,NoAlley,3.0,Lvl,Inside,2.0,Somerst,Norm,1Fam,1Story,7,5,2005,2006,Gable,VinylSd,VinylSd,BrkFace,143.0,3.0,2.0,PConc,4.0,4.0,3.0,6.0,778.0,1.0,0.0,716.0,1494.0,4.0,Y,4.0,1506,0,0,1506,1.0,0.0,2,0,3,1,3.0,7,Typ,1,4.0,Attchd,2005.0,2.0,2.0,672.0,3.0,2.0,192,35,0,0,0,0,NoFence,0,4,2007,WD,Normal,249000,0,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0
60,RL,64.0,11214,NoAlley,2.0,Lvl,Corner,2.0,Gilbert,Norm,1Fam,2Story,7,5,1998,1999,Gable,VinylSd,VinylSd,None,0.0,3.0,2.0,PConc,4.0,3.0,1.0,1.0,0.0,1.0,0.0,930.0,930.0,3.0,Y,4.0,956,930,0,1886,0.0,0.0,2,1,4,1,3.0,10,Typ,1,3.0,Attchd,1998.0,3.0,2.0,431.0,3.0,2.0,89,0,0,0,0,0,NoFence,0,7,2006,WD,Normal,199900,0,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0
80,RL,80.0,21453,NoAlley,2.0,Low,CulDSac,0.0,ClearCr,Norm,1Fam,SLvl,6,5,1969,1969,Flat,Plywood,Plywood,None,0.0,2.0,2.0,CBlock,3.0,3.0,4.0,5.0,938.0,1.0,0.0,0.0,938.0,4.0,Y,4.0,988,0,0,988,1.0,0.0,1,0,1,1,2.0,4,Typ,2,3.0,Attchd,1969.0,1.0,2.0,540.0,3.0,2.0,0,130,0,130,0,0,NoFence,0,10,2006,WD,Normal,180000,0,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0
20,RL,85.0,6970,NoAlley,3.0,Lvl,Corner,2.0,Sawyer,Feedr,1Fam,1Story,4,5,1961,1961,Gable,VinylSd,VinylSd,None,0.0,2.0,2.0,CBlock,3.0,3.0,1.0,5.0,932.0,1.0,0.0,108.0,1040.0,2.0,Y,4.0,1120,0,0,1120,1.0,0.0,1,1,3,1,1.0,5,Typ,0,0.0,Attchd,1961.0,2.0,2.0,544.0,3.0,2.0,168,0,0,0,0,0,NoFence,400,5,2007,WD,Normal,129000,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0
30,RL,65.0,7898,NoAlley,3.0,Lvl,Corner,2.0,NAmes,Norm,1Fam,1Story,4,7,1920,1994,Gable,MetalSd,MetalSd,None,0.0,2.0,2.0,BrkTil,3.0,3.0,1.0,1.0,0.0,1.0,0.0,576.0,576.0,3.0,Y,4.0,985,0,0,985,0.0,1.0,1,0,2,1,2.0,4,Typ,0,0.0,Detchd,1989.0,1.0,2.0,676.0,3.0,0.0,0,0,0,0,0,0,NoFence,0,4,2010,WD,Normal,105000,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0
20,RL,85.0,10667,NoAlley,3.0,Lvl,Inside,2.0,NAmes,Norm,1Fam,1Story,6,6,1971,1971,Gable,MetalSd,MetalSd,BrkFace,302.0,2.0,2.0,CBlock,3.0,3.0,1.0,4.0,838.0,1.0,0.0,749.0,1587.0,2.0,Y,4.0,1587,0,0,1587,0.0,0.0,2,0,3,1,2.0,7,Typ,1,4.0,Attchd,1971.0,1.0,2.0,525.0,3.0,2.0,0,44,0,0,0,0,NoFence,0,3,2007,WD,Normal,167300,0,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0
30,RL,60.0,10914,Grvl,3.0,Lvl,Inside,2.0,NAmes,Artery,1Fam,1Story,3,3,1929,1950,Hip,Wd Sdng,Wd Sdng,None,0.0,2.0,1.0,CBlock,3.0,3.0,2.0,1.0,0.0,1.0,0.0,715.0,715.0,1.0,N,0.0,715,0,0,715,0.0,0.0,1,0,2,1,2.0,4,Typ,0,0.0,Detchd,1967.0,1.0,2.0,660.0,2.0,0.0,0,0,75,0,112,0,NoFence,0,8,2006,WD,Normal,68000,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
30,RL,60.0,8088,Grvl,3.0,Lvl,Inside,2.0,Edwards,Feedr,1Fam,1Story,2,3,1922,1955,Gable,MetalSd,MetalSd,None,0.0,2.0,2.0,BrkTil,3.0,3.0,1.0,1.0,0.0,1.0,0.0,498.0,498.0,2.0,N,1.0,498,0,0,498,0.0,0.0,1,0,1,1,2.0,3,Typ,0,0.0,Detchd,1922.0,1.0,1.0,216.0,2.0,0.0,0,0,100,0,0,0,NoFence,0,2,2006,ConLD,Normal,35000,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
20,RL,130.0,11700,NoAlley,3.0,Lvl,Corner,2.0,NWAmes,Norm,1Fam,1Story,6,5,1968,1968,Gable,HdBoard,HdBoard,BrkFace,196.0,2.0,2.0,PConc,4.0,3.0,1.0,5.0,910.0,1.0,0.0,385.0,1295.0,1.0,Y,4.0,1295,0,0,1295,1.0,0.0,1,1,3,1,2.0,6,Typ,0,0.0,Attchd,1968.0,3.0,2.0,528.0,3.0,2.0,0,194,0,0,200,0,NoFence,0,4,2007,WD,Normal,164000,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0
70,RL,144.0,21384,NoAlley,3.0,Lvl,Inside,2.0,BrkSide,Norm,1Fam,2Story,5,6,1923,2004,Gable,Wd Sdng,Wd Sdng,None,0.0,2.0,2.0,CBlock,3.0,3.0,4.0,6.0,1309.0,1.0,0.0,15.0,1324.0,4.0,Y,4.0,1072,504,0,1576,2.0,0.0,1,1,3,1,3.0,6,Typ,1,3.0,Attchd,1923.0,2.0,2.0,528.0,3.0,2.0,0,312,0,0,0,0,NoFence,0,5,2009,WD,Normal,223500,0,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0
60,RL,70.0,11885,NoAlley,3.0,Lvl,Inside,2.0,CollgCr,Norm,1Fam,2Story,8,5,2001,2001,Gable,VinylSd,VinylSd,BrkFace,108.0,3.0,2.0,PConc,4.0,3.0,3.0,6.0,990.0,1.0,0.0,309.0,1299.0,4.0,Y,4.0,1299,573,0,1872,1.0,0.0,2,1,3,1,4.0,7,Typ,1,3.0,BuiltIn,2001.0,2.0,2.0,531.0,3.0,2.0,160,122,0,0,0,0,NoFence,0,11,2009,WD,Normal,261500,0,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0
20,RL,70.0,14860,NoAlley,1.0,Lvl,CulDSac,2.0,CollgCr,Norm,1Fam,1Story,8,5,2002,2003,Hip,VinylSd,VinylSd,BrkFace,240.0,3.0,2.0,PConc,5.0,3.0,4.0,6.0,1538.0,1.0,0.0,240.0,1778.0,4.0,Y,4.0,1786,0,0,1786,1.0,0.0,2,0,3,1,3.0,6,Typ,1,4.0,Attchd,2002.0,2.0,3.0,715.0,3.0,2.0,182,35,0,0,0,0,NoFence,0,6,2008,WD,Normal,300000,0,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0
20,RL,70.0,21000,NoAlley,3.0,Bnk,Corner,2.0,Crawfor,Norm,1Fam,1Story,6,5,1953,1953,Hip,Wd Sdng,Wd Sdng,BrkFace,184.0,2.0,3.0,CBlock,4.0,3.0,2.0,5.0,35.0,3.0,869.0,905.0,1809.0,2.0,Y,4.0,2259,0,0,2259,1.0,0.0,2,0,3,1,3.0,7,Typ,2,4.0,Basment,1953.0,1.0,2.0,450.0,3.0,2.0,166,120,192,0,0,0,MnPrv,0,10,2007,COD,Abnorml,217000,0,1,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0
20,RL,78.0,9316,NoAlley,3.0,Lvl,Inside,2.0,CollgCr,Norm,1Fam,1Story,7,5,2005,2005,Gable,VinylSd,VinylSd,BrkFace,140.0,3.0,2.0,PConc,4.0,3.0,4.0,6.0,56.0,1.0,0.0,1558.0,1614.0,4.0,Y,4.0,1614,0,0,1614,0.0,0.0,2,0,3,1,3.0,7,Typ,1,4.0,Attchd,2005.0,3.0,2.0,576.0,3.0,2.0,100,45,0,0,0,0,NoFence,0,3,2006,WD,Normal,225000,0,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0
20,RL,100.0,13350,NoAlley,2.0,Lvl,Inside,2.0,Sawyer,Norm,1Fam,1Story,5,5,1974,1974,Hip,HdBoard,Plywood,None,0.0,2.0,2.0,CBlock,3.0,3.0,1.0,5.0,762.0,1.0,0.0,102.0,864.0,2.0,Y,4.0,894,0,0,894,1.0,0.0,1,0,3,1,2.0,5,Typ,1,2.0,Attchd,1974.0,1.0,2.0,440.0,3.0,2.0,241,0,0,0,0,0,MnPrv,0,6,2006,WD,Normal,142500,0,1,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0
50,RM,60.0,6000,NoAlley,3.0,Lvl,Corner,2.0,BrkSide,Norm,1Fam,1.5Fin,5,5,1924,1950,Gable,Stucco,Stucco,BrkFace,444.0,2.0,2.0,BrkTil,3.0,3.0,1.0,3.0,220.0,1.0,0.0,248.0,468.0,3.0,Y,4.0,822,320,0,1142,0.0,0.0,1,0,3,1,2.0,6,Typ,0,0.0,Attchd,1924.0,3.0,1.0,320.0,3.0,2.0,0,0,98,0,0,0,NoFence,0,6,2009,WD,Normal,93000,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0
20,RL,65.0,11050,NoAlley,3.0,Lvl,Inside,2.0,NAmes,Norm,1Fam,1Story,5,5,1956,1956,Hip,Wd Sdng,Wd Sdng,None,0.0,2.0,2.0,CBlock,3.0,3.0,1.0,2.0,488.0,1.0,0.0,517.0,1005.0,4.0,Y,4.0,1005,0,0,1005,0.0,0.0,1,0,2,1,2.0,6,Typ,1,3.0,Attchd,1956.0,1.0,1.0,319.0,3.0,2.0,0,0,0,0,288,0,NoFence,0,7,2006,WD,Normal,133500,0,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0
120,RM,74.0,4500,NoAlley,3.0,Lvl,FR2,2.0,Mitchel,Norm,TwnhsE,1Story,6,5,1999,1999,Hip,VinylSd,VinylSd,BrkFace,425.0,2.0,2.0,PConc,5.0,3.0,1.0,6.0,883.0,1.0,0.0,341.0,1224.0,4.0,Y,4.0,1224,0,0,1224,1.0,0.0,2,0,2,1,2.0,5,Typ,0,0.0,Attchd,1999.0,3.0,2.0,402.0,3.0,2.0,0,304,0,0,0,0,NoFence,0,6,2009,WD,Normal,165000,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0
50,RL,60.0,8172,NoAlley,3.0,Lvl,Inside,2.0,Edwards,Norm,1Fam,1.5Fin,4,6,1954,1972,Gable,MetalSd,MetalSd,None,0.0,2.0,2.0,PConc,3.0,3.0,1.0,1.0,0.0,1.0,0.0,941.0,941.0,4.0,Y,4.0,997,473,0,1470,0.0,0.0,2,0,4,1,2.0,7,Typ,0,0.0,Detchd,1958.0,1.0,1.0,548.0,3.0,2.0,0,0,0,0,156,0,NoFence,0,5,2008,WD,Normal,135000,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0
20,RL,150.0,215245,NoAlley,0.0,Low,Inside,0.0,Timber,Norm,1Fam,1Story,7,5,1965,1965,Hip,BrkFace,BrkFace,None,0.0,2.0,2.0,CBlock,4.0,3.0,4.0,5.0,1236.0,3.0,820.0,80.0,2136.0,2.0,Y,4.0,2036,0,0,2036,2.0,0.0,2,0,3,1,2.0,8,Typ,2,4.0,Attchd,1965.0,2.0,2.0,513.0,3.0,2.0,0,0,0,0,0,0,NoFence,0,6,2009,WD,Normal,375000,0,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0
80,RL,64.0,7750,NoAlley,3.0,Lvl,Inside,2.0,Gilbert,Norm,1Fam,SLvl,8,5,2002,2002,Hip,VinylSd,VinylSd,None,0.0,3.0,2.0,PConc,4.0,3.0,1.0,6.0,353.0,1.0,0.0,55.0,408.0,4.0,Y,4.0,779,640,0,1419,1.0,0.0,2,1,3,1,3.0,7,Typ,1,3.0,BuiltIn,2002.0,3.0,2.0,527.0,3.0,2.0,120,0,0,0,0,0,NoFence,0,3,2009,WD,Normal,184100,0,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0
160,RM,21.0,1680,NoAlley,3.0,Lvl,Inside,2.0,BrDale,Norm,Twnhs,2Story,6,5,1972,1972,Gable,HdBoard,HdBoard,BrkFace,504.0,2.0,2.0,CBlock,3.0,3.0,1.0,4.0,382.0,1.0,0.0,143.0,525.0,3.0,Y,4.0,525,567,0,1092,0.0,0.0,1,1,3,1,2.0,6,Typ,0,0.0,Detchd,1972.0,1.0,1.0,264.0,3.0,2.0,352,0,0,0,0,0,GdPrv,0,10,2006,WD,Normal,108000,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0
120,RM,44.0,4750,NoAlley,2.0,HLS,Inside,1.0,Crawfor,Norm,TwnhsE,1Story,8,5,2006,2007,Hip,VinylSd,VinylSd,Stone,481.0,3.0,2.0,PConc,4.0,3.0,4.0,6.0,1573.0,1.0,0.0,0.0,1573.0,4.0,Y,4.0,1625,0,0,1625,1.0,1.0,2,0,2,1,3.0,5,Typ,1,4.0,Attchd,2006.0,3.0,2.0,538.0,3.0,2.0,123,0,0,0,153,0,NoFence,0,12,2007,WD,Family,235000,0,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0
160,RM,41.0,2665,NoAlley,3.0,Lvl,Inside,2.0,MeadowV,Norm,TwnhsE,2Story,5,6,1977,1977,Gable,CemntBd,CmentBd,None,0.0,2.0,2.0,PConc,3.0,3.0,1.0,5.0,548.0,3.0,173.0,36.0,757.0,4.0,Y,4.0,925,550,0,1475,0.0,0.0,2,0,4,1,2.0,6,Typ,1,3.0,Attchd,1977.0,2.0,1.0,336.0,3.0,2.0,104,26,0,0,0,0,NoFence,0,7,2006,WD,Normal,127000,0,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0
50,RM,60.0,5790,NoAlley,3.0,Lvl,Corner,2.0,OldTown,Norm,1Fam,2Story,3,6,1915,1950,Gambrel,VinylSd,VinylSd,None,0.0,3.0,3.0,CBlock,2.0,3.0,1.0,1.0,0.0,1.0,0.0,840.0,840.0,3.0,N,4.0,840,765,0,1605,0.0,0.0,2,0,3,2,2.0,8,Typ,0,0.0,Detchd,1915.0,1.0,1.0,379.0,3.0,2.0,0,0,202,0,0,0,NoFence,0,5,2010,WD,Normal,107400,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
85,RL,74.0,7252,NoAlley,2.0,Lvl,CulDSac,2.0,Sawyer,Norm,1Fam,SFoyer,5,5,1982,1982,Hip,Wd Sdng,Wd Sdng,None,0.0,2.0,2.0,CBlock,4.0,3.0,3.0,6.0,685.0,1.0,0.0,173.0,858.0,2.0,Y,4.0,858,0,0,858,1.0,0.0,1,0,2,1,2.0,5,Typ,0,0.0,Detchd,1983.0,1.0,2.0,576.0,3.0,2.0,120,0,0,0,0,0,NoFence,0,4,2009,WD,Normal,134900,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0
20,RL,74.0,11677,NoAlley,2.0,Lvl,Inside,2.0,Sawyer,Norm,1Fam,1Story,5,4,1966,1966,Gable,HdBoard,HdBoard,BrkFace,442.0,2.0,2.0,CBlock,3.0,3.0,3.0,3.0,249.0,4.0,761.0,30.0,1040.0,2.0,Y,4.0,1040,0,0,1040,1.0,0.0,1,0,3,1,2.0,6,Typ,0,0.0,Attchd,1966.0,2.0,1.0,264.0,3.0,2.0,0,90,0,0,0,0,MnPrv,0,2,2007,WD,Normal,123000,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0
20,RL,68.0,10265,NoAlley,2.0,Lvl,Inside,2.0,Sawyer,Norm,1Fam,1Story,5,7,1967,2005,Gable,HdBoard,HdBoard,None,0.0,2.0,1.0,CBlock,3.0,3.0,1.0,5.0,758.0,1.0,0.0,234.0,992.0,4.0,Y,4.0,992,0,0,992,1.0,0.0,1,0,3,1,3.0,6,Typ,0,0.0,Attchd,1967.0,2.0,1.0,294.0,3.0,2.0,204,0,0,0,0,0,MnPrv,600,7,2008,WD,Normal,145000,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0
20,RL,70.0,8400,NoAlley,3.0,Lvl,Corner,2.0,NAmes,Norm,1Fam,1Story,4,5,1970,1970,Gable,Plywood,Plywood,None,0.0,2.0,2.0,CBlock,3.0,3.0,1.0,5.0,804.0,3.0,78.0,0.0,882.0,2.0,Y,4.0,882,0,0,882,1.0,0.0,1,0,2,1,2.0,4,Typ,0,0.0,Attchd,1970.0,3.0,2.0,525.0,3.0,2.0,240,0,0,0,0,0,MnPrv,0,4,2010,WD,Normal,126000,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0
60,RL,63.0,7875,NoAlley,3.0,Lvl,Inside,2.0,Gilbert,Norm,1Fam,2Story,7,5,2003,2003,Gable,VinylSd,VinylSd,BrkFace,16.0,3.0,2.0,PConc,4.0,3.0,1.0,1.0,0.0,1.0,0.0,847.0,847.0,4.0,Y,4.0,847,1101,0,1948,0.0,0.0,2,1,4,1,3.0,8,Typ,1,4.0,BuiltIn,2003.0,3.0,2.0,434.0,3.0,2.0,0,48,0,0,0,0,NoFence,0,7,2007,WD,Normal,211000,0,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0
50,RL,70.0,11275,NoAlley,2.0,HLS,Corner,1.0,Crawfor,Norm,1Fam,1.5Fin,6,7,1932,1950,Gable,MetalSd,MetalSd,BrkFace,480.0,2.0,2.0,CBlock,3.0,3.0,2.0,3.0,297.0,2.0,557.0,0.0,854.0,2.0,Y,4.0,1096,895,0,1991,0.0,0.0,1,1,3,1,2.0,7,Typ,1,4.0,Detchd,1977.0,1.0,2.0,432.0,3.0,2.0,0,0,19,0,0,0,NoFence,0,3,2007,WD,Normal,220000,0,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0
60,RL,80.0,19522,NoAlley,2.0,Bnk,Inside,2.0,Veenker,Norm,1Fam,2Story,7,5,1990,1990,Gable,HdBoard,HdBoard,BrkFace,272.0,3.0,2.0,PConc,4.0,3.0,1.0,6.0,727.0,1.0,0.0,496.0,1223.0,3.0,Y,4.0,1271,1232,0,2503,1.0,0.0,2,1,3,1,3.0,7,Typ,1,3.0,Attchd,1990.0,2.0,2.0,564.0,3.0,2.0,0,99,0,0,182,0,NoFence,0,2,2007,WD,Normal,300000,0,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0
20,RL,96.0,12444,NoAlley,3.0,Lvl,FR2,2.0,NridgHt,Norm,1Fam,1Story,8,5,2008,2008,Hip,VinylSd,VinylSd,Stone,426.0,4.0,2.0,PConc,5.0,3.0,3.0,6.0,1336.0,1.0,0.0,596.0,1932.0,4.0,Y,4.0,1932,0,0,1932,1.0,0.0,2,0,2,1,4.0,7,Typ,1,4.0,Attchd,2008.0,3.0,3.0,774.0,3.0,2.0,0,66,0,304,0,0,NoFence,0,11,2008,New,Partial,394617,0,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0
80,RL,101.0,9150,NoAlley,2.0,Lvl,Corner,2.0,NAmes,Norm,1Fam,SLvl,6,5,1962,1962,Gable,Plywood,Plywood,BrkFace,305.0,2.0,2.0,CBlock,4.0,3.0,4.0,6.0,371.0,1.0,0.0,728.0,1099.0,3.0,Y,4.0,1431,0,0,1431,0.0,1.0,1,0,3,1,2.0,6,Typ,1,4.0,Basment,1962.0,2.0,1.0,296.0,3.0,2.0,64,110,0,0,0,0,NoFence,0,12,2008,WD,Normal,165000,0,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0
60,RL,71.0,8220,NoAlley,2.0,Lvl,Inside,2.0,Gilbert,Norm,1Fam,2Story,7,5,2000,2001,Gable,VinylSd,VinylSd,BrkFace,647.0,3.0,2.0,PConc,4.0,3.0,3.0,6.0,544.0,1.0,0.0,438.0,982.0,4.0,Y,4.0,1008,884,0,1892,0.0,0.0,2,1,3,1,2.0,8,Typ,1,3.0,Attchd,2000.0,2.0,2.0,431.0,3.0,2.0,108,0,0,0,0,0,NoFence,0,7,2008,WD,Normal,226750,0,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0
50,RL,60.0,7008,NoAlley,3.0,Lvl,Corner,2.0,OldTown,Norm,1Fam,1.5Fin,4,8,1900,1998,Gable,MetalSd,MetalSd,None,0.0,2.0,3.0,BrkTil,2.0,2.0,1.0,1.0,0.0,1.0,0.0,448.0,448.0,4.0,Y,4.0,448,272,0,720,0.0,0.0,1,0,1,1,1.0,5,Typ,0,0.0,Attchd,1900.0,1.0,1.0,280.0,2.0,2.0,0,0,70,0,0,0,NoFence,0,3,2006,WD,Normal,86900,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0
